ID Anggota;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Bulan Peminjaman;Status peminjaman
2104010061;42244;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020024;48207;Pengantar manajemen;658;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020024;45439;Dasar-Dasar Penguasaan Pemrograman Web : Teori + Praktik (HTML, CSS, Javascript);5;Karya umum;2024-05-07;2024-05-14;Mei;Telah Kembali
2305180002;24163;Easy grammar;425;Bahasa;2024-05-07;2024-05-14;Mei;Telah Kembali
2305180002;33653;Cliffs toefl preparation guide;425;Bahasa;2024-05-07;2024-05-14;Mei;Telah Kembali
2305180045;37990;TERORISME KANAN INDONESIA DINAMIKA DAN PENANGGULANGANYA;303;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2305180045;SM.371.01;cara mudah menguasai toefl;425;Bahasa;2024-05-07;2024-05-14;Mei;Telah Kembali
2204010086;684;Teori Akuntansi;657;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
2203020012;2399,5;Evaluasi hasil belajar;371;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2203020012;47698;Evaluasi dan asesmen pembelajaran;371;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
190569201041;15.62.2;Sosiologi the key concept;306;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
190569201041;17647;Sosiologi Ekonomi;306;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2004020079;116sm3;Metodologi Penelitian Kualitatif Edisi Revisi;1;Karya umum;2024-05-07;2024-05-14;Mei;Telah Kembali
2004020079;45427;Metodologi Penelitian Kuantitatif : Ekonomi, Sosiologi, Komunikasi, Administrasi, Pertanian dan Lainnya;1;Karya umum;2024-05-07;2024-05-14;Mei;Telah Kembali
2004020079;46674;Metode penelitian & pengembangan research and development untuk bidang pendidikan, manajemen, sosial, teknik;1;Karya umum;2024-05-07;2024-05-14;Mei;Telah Kembali
2304120152;170;akuntansi keuangan versi IFRS+;657;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020035;B221;Bank dan lembaga keuangan lainnya;332;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020035;48898;Lembaga keuangan;332;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020015;5291;BANK DAN LEMBAGA KEUANGAN;332;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020015;48899;Lembaga keuangan;332;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2304230009;429;SUARA SANG GURU;371;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2304230009;21376;METODOLOGI PENELITIAN;1;Karya umum;2024-05-07;2024-05-14;Mei;Telah Kembali
2304230009;22155;Metode penelitian kualitatif;1;Karya umum;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020001;32049;Dasar-dasar perbankan, ed revisi;332;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2304020001;50226;Bank dan lembaga keuangan lainnya;332;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2104010063;42639;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-05-07;2024-05-14;Mei;Telah Kembali
2303050062;38550;Ajaran-ajaran para founding father dan orang-orang di sekitarnya;808;Kesusastraan;2024-05-07;2024-05-14;Mei;Telah Kembali
2304010042;33975;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-07;2024-05-14;Mei;Telah Kembali
2003010043;2088,2;Bahasa indonesia;499;Bahasa;2024-05-07;2024-05-14;Mei;Telah Kembali
2003010043;32779;Gramatika bahasa indonesia;2018;Geografi dan sejarah;2024-05-07;2024-05-14;Mei;Telah Kembali
2003010043;19334;Pengajaran semantik;401;Bahasa;2024-05-07;2024-05-14;Mei;Telah Kembali
2204010010;18716;Akuntansi pajak ed.6;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010010;13.057.019;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010010;A000012;Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010023;A000013;Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010023;13.057.012;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2104010085;34269;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010024;49891;Auditing;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010024;42358;Auditing buku 2;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2104020035;1490,5;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2104020008;50329;Metode Penelitian Bisnis;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2104020009;248PB3.2;METODE PENELITIAN BISNIS;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2104020079;2424,8;Strategi pemasaran;659;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010007;33732;aku tahu aku gila;808;Kesusastraan;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010007;29047;Ilmu lingkungan;574;Ilmu-ilmu murni;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010007;U0000642;Metode Riset sumber daya manusia;380;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2003020036;37152;Penelitian pendidikan;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2104020059;2264,1;Prinsip-prinsip pemasaran Jilid 2;659;Ilmu-ilmu terapan;2024-05-06;2024-05-11;Mei;Telah Kembali
2204010029;2243,1;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2205040087;26949;Hak atas tanah, hakmpengelolaan & hak milik atas satuan rumah susun;346;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2205040087;46907;Pengantar hukum sumber daya agraria;340;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2205040012;26950;Hak atas tanah, hakmpengelolaan & hak milik atas satuan rumah susun;346;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2205040038;26947;Hak atas tanah, hakmpengelolaan & hak milik atas satuan rumah susun;346;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010013;42455;PENGAJARAN PRAGMATIK;400;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010013;13.128.;Pragmatik kesantunana imperatif bahasa indonesia;410;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010013;1125.3.1;Diksi dan Gaya Bahasa;410;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2104020129;13.032.114;MANAJEMEN PEMASARAN TEORI DAN APLIKASI DALAM BISNIS;658;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010112;322PB3.1;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010112;1624,6;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010112;49711;Akuntansi manajemen teori dan aplikasi;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010050;2631,2;Auditing buku 2;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204020030;41139;AKUNTANSI MANAJEMEN;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010047;19720;metodologi penelitian sastra Epistemologi, model, teori dan aplikasi;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010047;35082;Metodologi Penelitian Sosiologi Sastra;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010047;33733;Pengantar teori sastra;800;Kesusastraan;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010044;20338;Tes bahasa;59;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010009;447;Pragmatik kesantunana imperatif bahasa indonesia;410;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2304010099;49755;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2304010099;47298;Hukum pidana dan kegiatan perekonomian : titik langsung perkara pidana dengan perkara perdata dan tindak pidana ekonomi;345;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2304010099;49760;KUHAP dan KUHP;345;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010064;B00000565;Teori Akuntansi;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010065;40763;Teori Akuntansi;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010027;45290;ANALISIS WACANA PENGANTAR ANALISIS TEKS MEDIA;401;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010027;49239;Analisis wacana kajian teoritis dan praktis ed.2;401;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010032;48191;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2003010032;42444;Metodologi penelitian kualitatif;1;Karya umum;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010033;35315;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010037;21576;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010037;19833;Bahasa mandarin sehari- hari;495;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010037;285;pesona bahasa langkah awal memahami linguistik;410;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010039;42249;LINGUISTIK;410;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2203010039;738APBN3.4;PENGAJARAN PRAGMATIK;400;Bahasa;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020035;49777;Pulang pergi;813;Kesusastraan;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020017;44597;Sistem Penilaian Pembelajaran;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020017;37935;Dasar-dasar evaluasi pendidikan ED.2;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2005050022;49872;Laut bercerita;813;Kesusastraan;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020001;42026;Evaluasi pembelajaran;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020036;19779;Asesmen pembelajaran bahasa;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020036;47699;Evaluasi dan asesmen pembelajaran;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020024;37062;PENGEMBANGAN STRATEGI & MODEL PEMBELAJRAN;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020024;45430;Evaluasi Pembelajaran;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020024;40453;Evaluasi Pembelajaran;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2203020002;17618;EVALUASI PEMBELAJARAN;371;Ilmu-ilmu sosial;2024-05-06;2024-05-13;Mei;Telah Kembali
2204010083;18979;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-03;2024-05-13;Mei;Telah Kembali
2304010008;U0000145;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-05-03;2024-05-13;Mei;Telah Kembali
2304120159;U0000141;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-05-03;2024-05-13;Mei;Telah Kembali
2104010104;590,1;AKUNTANSI KOPERASI EIDISI 2;657;Ilmu-ilmu terapan;2024-05-03;2024-05-13;Mei;Telah Kembali
2005040001;29451;Penelitian Hukum Ed. Revisi;340;Ilmu-ilmu sosial;2024-05-03;2024-05-13;Mei;Telah Kembali
2003010025;24440;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-05-03;2024-05-13;Mei;Telah Kembali
2003010025;33577;Memahami penelitian kualitatif;1;Karya umum;2024-05-03;2024-05-13;Mei;Telah Kembali
2003010025;1490,3;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-05-03;2024-05-13;Mei;Telah Kembali
2003020063;50637;Berjuta rasanya;813;Kesusastraan;2024-05-03;2024-05-13;Mei;Telah Kembali
2003020063;48188;METODOLOGI PENELITIAN KUALITATIF;1;Karya umum;2024-05-03;2024-05-13;Mei;Telah Kembali
2003030001;30909;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-05-03;2024-05-13;Mei;Telah Kembali
2003030001;46667;Metode Penelitian Kuantitatif;1;Karya umum;2024-05-03;2024-05-13;Mei;Telah Kembali
2004010063;37541;TEORI PORTOFOLIO DAN ANALISIS INVESTASI, ED. 11;333;Ilmu-ilmu sosial;2024-05-03;2024-05-13;Mei;Telah Kembali
2304020025;34295;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020010;29387;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020013;24769;PENGANTAR EKONOMIKA MAKRO;330;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304130155;21395;Business ethics etika bisnis;650;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2304130163;29041;Business ethics etika bisnis;650;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2304130163;42313;Business ethics etika bisnis;650;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2304130144;18995;Business ethics etika bisnis;650;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010013;1236.3.3;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010013;B00000565;Teori Akuntansi;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204010040;27220;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204010008;40265;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2304010018;p01410006;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304010065;p01410009;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
180384205006;20295;Metodologi pembelajaran IPA;1;Karya umum;2024-05-02;2024-05-13;Mei;Telah Kembali
180384205006;17558;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-05-02;2024-05-13;Mei;Telah Kembali
2204020038;28379;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204020028;42050;Akuntansi manajerial suatu orientasi praktis;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204020033;18978;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204020030;2248,5;Akuntansi manajemen informasi untuk pengambilan keputusan strategis;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204020007;2248,3;Akuntansi manajemen informasi untuk pengambilan keputusan strategis;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2304120121;49195;Ekonomi makro;339;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304010011;33972;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2102030015;1693,1;Dari penjara ke penjara;920;Geografi dan sejarah;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020024;35640;"Database Systems; Case Study All in One";5;Karya umum;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020024;44082;Buku Mahir Web Programming;5;Karya umum;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010022;31146;Profesi keguruan;371;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010062;49920;Mahika;813;Kesusastraan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010063;50709;Senjata hebat para introver hal-hal yang dianggap;813;Kesusastraan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010057;12,5941;Never Give Up !;813;Kesusastraan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010057;20381;Pada sebuah kapal;813;Kesusastraan;2024-05-02;2024-05-13;Mei;Telah Kembali
2003010036;25401;Teori, metode dan teknik penelitian sastra;1;Karya umum;2024-05-02;2024-05-13;Mei;Telah Kembali
2003010036;17278;Teori Kritik Sastra;371;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010078;970THP3.1;PRAGMATIK;400;Bahasa;2024-05-02;2024-05-13;Mei;Telah Kembali
2204010109;24663;teori akuntasi suatu pengantar;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204010109;354APBN3.3;ACCOUNTING THEORI BUKU SATU;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2204010109;34331;Teori akuntansi BUKU 1;657;Ilmu-ilmu terapan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010025;49790;Menjadi guru penggerak merdeka pelajar;371;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010061;49942;Matahari minor;813;Kesusastraan;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010041;31410;PENGAJARAN PRAGMATIK;400;Bahasa;2024-05-02;2024-05-13;Mei;Telah Kembali
2203010041;832THP3.3;Analisis wacana pragmatik;400;Bahasa;2024-05-02;2024-05-13;Mei;Telah Kembali
2205040134;15.286.2;Hukum Acara PTUN (Edisi Ketiga);342;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2205040134;40360;Hukum Pajak : Konsep, Aplikasi, dan Penuntun Praktis;343;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2003010034;50713;Pendidikan karakter konsep dan implementasi;370;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2003030029;50780;Mataraisa;813;Kesusastraan;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020018;178sm3;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020014;50060;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020033;272HB3.1;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2304020033;28146;Teori ekonomi makro suatu pengantar;339;Ilmu-ilmu sosial;2024-05-02;2024-05-13;Mei;Telah Kembali
2003030004;49851;Media pembelajaran digital;371;Ilmu-ilmu sosial;2024-06-28;2024-07-05;Juni;Telah Kembali
2304130115;48155;Akuntansi keuangan : pemahaman perhitungan dan pencatatan akuntansi keuangan;657;Ilmu-ilmu terapan;2024-06-28;2024-07-05;Juni;Telah Kembali
170569201030;60933;Sosiologi dan antropologi agama;301;Ilmu-ilmu sosial;2024-06-28;2024-07-05;Juni;Telah Kembali
170569201030;29361;Metode penelitian sosial;360;Ilmu-ilmu sosial;2024-06-28;2024-07-05;Juni;Telah Kembali
170569201030;220PB3.7;Sosiologi suatu pengantar;301;Ilmu-ilmu sosial;2024-06-28;2024-07-05;Juni;Telah Kembali
180384204027;27572;Statistika penelitian;310;Ilmu-ilmu sosial;2024-06-28;2024-07-05;Juni;Telah Kembali
2003010038;17618;EVALUASI PEMBELAJARAN;371;Ilmu-ilmu sosial;2024-06-27;2024-07-04;Juni;Telah Kembali
2003010038;47699;Evaluasi dan asesmen pembelajaran;371;Ilmu-ilmu sosial;2024-06-27;2024-07-04;Juni;Telah Kembali
2003010038;33620;Evaluasi pembelajaran;371;Ilmu-ilmu sosial;2024-06-27;2024-07-04;Juni;Telah Kembali
2304010094;50813;Santri pilihan bunda;813;Kesusastraan;2024-06-27;2024-07-04;Juni;Telah Kembali
2003050052;30909;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-06-27;2024-07-04;Juni;Telah Kembali
2003010011;2635;Ilmu sosial budaya dasar;361;Ilmu-ilmu sosial;2024-06-27;2024-07-04;Juni;Telah Kembali
2003010011;18239;Pengantar Ilmu antropologi;301;Ilmu-ilmu sosial;2024-06-27;2024-07-04;Juni;Telah Kembali
2005010040;30196;Kualitas Pelayanan Publik;351;Ilmu-ilmu sosial;2024-06-27;2024-07-04;Juni;Telah Kembali
190254241036;2779;The best english conversations;425;Bahasa;2024-06-27;2024-07-04;Juni;Telah Kembali
2305170152;26555;Hukum Islam Ed. Revisi;297;Agama;2024-06-26;2024-07-03;Juni;Telah Kembali
2305170156;26557;Hukum Islam Ed. Revisi;297;Agama;2024-06-26;2024-07-03;Juni;Telah Kembali
2204010134;39024;Auditing dan Pelayanan Verifikasi Pendekatan Terpadu Ed 9;657;Ilmu-ilmu terapan;2024-06-26;2024-07-03;Juni;Telah Kembali
2001020052;494;Laskar Pelangi;813;Kesusastraan;2024-06-26;2024-07-03;Juni;Telah Kembali
2003010075;20756;Prinsi-prinsip penelitian bahasa & sastra;800;Kesusastraan;2024-06-26;2024-07-03;Juni;Sedang Dipinjam
190388201084;1650;Pengantar kajian sastra;800;Kesusastraan;2024-06-26;2024-07-03;Juni;Telah Kembali
190388201084;249;metodologi penelitian sastra;1;Karya umum;2024-06-26;2024-07-03;Juni;Telah Kembali
190388201084;20558;Metodologi penelitian kualitatif;1;Karya umum;2024-06-26;2024-07-03;Juni;Telah Kembali
190388201097;19292;PSIKOLOGI SASTRA;801;Kesusastraan;2024-06-26;2024-07-03;Juni;Telah Kembali
190388201097;102sm3;Stilis tika pragmatis;410;Bahasa;2024-06-26;2024-07-03;Juni;Telah Kembali
2204010090;322PB3.2;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-06-26;2024-07-03;Juni;Telah Kembali
2204010091;21576;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-06-26;2024-07-03;Juni;Telah Kembali
190388201102;18472;Metode linguistik;410;Bahasa;2024-06-26;2024-07-03;Juni;Telah Kembali
180384202033;40432;Metodologi penelitian pendidikan;371;Ilmu-ilmu sosial;2024-06-26;2024-07-03;Juni;Telah Kembali
2003010007;23126;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-06-26;2024-07-03;Juni;Telah Kembali
2003010007;20559;Metodologi penelitian kualitatif;1;Karya umum;2024-06-26;2024-07-03;Juni;Telah Kembali
2004010074;37065;APLIKASI ANALISIS MULTIVARIATE DENGAN PROGRAM IBM SPSS 25 ED.9;310;Ilmu-ilmu sosial;2024-06-26;2024-07-03;Juni;Telah Kembali
2003010002;44291;68 MODEL PEMBELAJARAN INOVATIF DALAM KURIKULUM 2013;370;Ilmu-ilmu sosial;2024-06-26;2024-07-03;Juni;Telah Kembali
2003010002;48692;Model pembelajaran kooperatif implementasi di sd;371;Ilmu-ilmu sosial;2024-06-26;2024-07-03;Juni;Telah Kembali
2104010066;41250;Akuntansi keuangan lanjutan;657;Ilmu-ilmu terapan;2024-06-25;2024-07-02;Juni;Telah Kembali
2204020132;13.057.012;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-06-25;2024-07-02;Juni;Telah Kembali
2103010014;70160;Implementasi kurikulum merdeka;375;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2103010014;48257;Pengembangan bahan ajar;375;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2003010012;60003;MEDIA PEMBELAJARAN;371;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2003010012;15.26.1;MEDIA PENDIDIKAN;371;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2003010012;49302;PERANCANGAN MEDIA PEMBELAJARAN BERBASIS MULTI MEDIA;371;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2103010002;33596;Media pembelajaran;371;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2103010002;1660;Metodologi pengajaran;371;Ilmu-ilmu sosial;2024-06-25;2024-07-02;Juni;Telah Kembali
2103010002;44117;Konsep dan Aplikasi Bahasa Indonesia Untuk Perguruan Tinggi;410;Bahasa;2024-06-25;2024-07-02;Juni;Telah Kembali
